arc_id;user_id;polarity;subjectivity;lang;TextBlob;lat;long
11937;636429570;0.1;0.4;es;@curlykarlijn pinches holandeses nos sacaron del mundial con su penalti fingido y malicicia natural.;48.183437;16.292962
12511;297419374;0.1;0.3;de;#waiting #train #to #munich #early #morning #faces @ bb lounge wien-westbahnhof ;48.1969876;16.33767452
12566;40240290;0.1;0.1;en;if youre a #hospitality professional in #vienna, check out this #job:  #hiring #tweetmyjobs;48.208174;16.373819
12872;15980877;0.1;0.30000000000000004;en;oh teens: my dad still listens to those old things...cds or so. my parents said that they used tapestry for music when they were young;48.2160682;16.3418199
13237;388929324;0.1;0.4;en;visited mauthausen concentration camp this afternoon. it was a completely humbling and eye opening ;48.192048;16.354742
13267;921217862;0.1;0.4;en;@chrishawkins13 @georgegalloway @farah_gazan @yvonneridley @bethcarter1998 complete liquidation of palestinian territories;48.198276;16.325126
13451;3079280254;0.1;0.8;en;loud lord x dj smokey (feat. shannon briggs) | #letsgochamp loud lord ;48.25027008;16.46897314
13788;1335024848;0.1;0.8;en;@fannyfridlund no shit  ;48.18371147;16.39177393
14678;17619930;0.1;0.35;de;such wind, much wien. @ stadtpark, wien ;48.205559;16.386496
15899;7132012;0.1;0.45;;listening to brahms requiem for piano and chorus and its reading score. much more complex as i imagined.;48.21775956;16.37131474
15915;80390999;0.1;1.0;en;ugh... unexpected morning delay... had to change a headlight...;48.18652;16.41576
16037;78434657;0.1;0.2;en;clubbin in an old synagogue #vienna @ donau techno ;48.202393;16.357715
16098;415046781;0.1;0.1;;"benle sokaga ciki 
action matraktionun sonu yok :d
komedi nerde ben urda hhahahaha";48.16418156;16.38454058
16472;578391355;0.1;0.4;en;i naturally woke up at 7. does this make me a morning person?;48.245353;16.440425
16978;1890018433;0.1;0.2625;en;@dylansstarbucks hahaha i did the same and also with allisons death;48.194742;16.345716
17126;37394881;0.1;0.3;en;busy bee.;48.23399555;16.36636121
17145;21913216;0.1;1.0;de;warum steht i am ladescreen von far cry 3 eigentlich lecke?;48.16098159;16.42718829
17165;171971879;0.1;0.625;;@nooneelseishere -  oh ja. ist aber paar jahre her. aber ich finds noch immer total lustig hahahaha;48.19405654;16.36037784
17744;898185781;0.1;0.4;en;@joe_wignall 4-8th of feb direct flight is 151 and 4-8th of feb in hostel would cost is 68 each;48.24487333;16.3576033
17796;34667072;0.1;0.4;;i have been living in austria for two months now and i still havent pranced up a mountain singing the hills are alive...;48.24780536;16.48671798
17803;102036447;0.1;0.45;;why thankyou dear! @nindyohapsari: hahaha, youre such a smartphone rapist! @holahana;48.26754308;16.45449794
53;1868119560;0.1;0.18333333333333335;en;@beautifulbeeee real. youre the last of a dying breed.;48.25943573;16.39883681
672;58308009;0.1;0.4;en;"museum lates! its already 12:15am and the museums are still open at this very hour with lots &amp; lots ";48.20496496;16.36039894
710;22980385;0.1;0.15000000000000002;en;a real family starter - something for everyone. #mexican #food @ los mexikas ;48.20767497;16.35274198
777;85167731;0.1;0.3;en;663km to go! vienna to stuttgart ! early start but hopefully home by 6pm  @ vienna, austria ;48.2083;16.3731
1235;890705448;0.1;0.2;en;like in old times @ schweizergarten ;48.18709069;16.38546467
1307;414994284;0.1;1.0;en;thank you @schaeffer817 @mixdiskerud you taking it too far mixxel;48.19687941;16.40405814
1386;21973233;0.1;0.25;en;"arrived in vienna, checked in and went straight for alena &amp; joshuas hi-tea before the big day. ";48.2115;16.3614
1828;253565841;0.1;0.35;;@tomblebob yeah definitely on loan. dont think hes needed really?;48.20564944;16.33639349
1850;132850010;0.1;0.4;lv;st. polten near vienna.. ;48.183022;16.379559
2213;87157421;0.1;0.4;en;the hills are alive @ vienna, austria ;48.2083;16.3731
2322;852795715;0.1;0.35;en;not tired but i feel like going back to my dream;48.227967;16.397295
2403;17945475;0.1;0.4;;the @epredator caught in the wild. #mnvienna ;48.20260125;16.34217548
2632;425663371;0.1;0.2;en;"have you seen the old man...

#ralphmctell #streetsoflondon
#sunday ";48.2083;16.3731
2780;324282534;0.1;1.0;;is in sisi schlosss wow wat an awsome lady;48.1960437;16.2256767
2886;19231090;0.1;1.0;en;the view was like wow @ 1080 wien ;48.209805;16.349258
3278;227641730;0.1;0.4;en;anyone want to complete my #buildingbridges #eurovision pic?  @viennainfob2b #eurovision ;48.214979;16.364764
3551;2979880064;0.1;0.1;en;if youre a #hospitality professional in #vienna, check out this #job:  #hiring;48.208174;16.373819
3777;354943700;0.1;0.1;en;i am really feeling left out with all of the thanksgiving dinner pictures #fomosyndrome #missthefam @vvigilanti20 @nvigilanti28;48.21735162;16.3689897
3800;1064214752;0.1;0.4;en;@justinbieber please follow me and complete 2013 justin please;48.1690408;16.3666173
3930;312751085;0.1;0.4;en;epic cathedral pic @ st. stephens cathedral, vienna ;48.208127;16.371785
4324;715875758;0.1;1.0;;wow @leonthomas3  retweet my tweet #haaapppyy;48.16027177;16.46123277
4536;65419102;0.1;0.6;;very fat people eating enormous cups of ice-cream #somethingwrong;48.22546266;16.35311223
4837;100750269;0.1;0.4;de;found a doppelgnger for my young self. @ erdberg ;48.1909;16.4149
4952;40217122;0.1;0.1;en;if youre a #sales professional in #wien, check out this #job:  #hiring #careerarc;48.2081743;16.3738189
5324;859945602;0.1;0.4;en;the janoskians make me complete;48.2324987;16.3962113
5456;71528370;0.1;0.4;de;"pm: ""wild auf gold"" prsentation von mnze sterreich in der ...  ";48.203492;16.382512
5548;269584696;0.1;0.4;en;museum of natural history vienna. #makingmemories #grannyandgrampsvisitvienna #grannylovesherboys ;48.20733277;16.3652234
5768;4805761;0.1;0.4;de;"eating ksekrainer in vienna, from bitzinger near the tourist office. cheers, @britinslovakia &amp; @kerrychristiani. ";48.204113;16.368908
5964;9126002;0.1;0.3;;@stwunder when will you be there. we ought to be there early...;48.22101792;16.34092358
6117;19394053;0.1;0.2125;;listening to prof. snickars of kth talking about the future of universities @wu_vienna - very mind-opening...;48.22853534;16.36113467
7020;14412234;0.1;1.0;de;wow. solche you-bahn. wie zug. so hnde.;48.2099861;16.3553928
7262;3068529795;0.1;0.15000000000000002;en;@kevinshell4 thanks for following;48.21325;16.34619
7294;888825272;0.1;0.4;en;@abandonedshoes spottet in a bush near the gps ;48.243;16.398051
7394;104839524;0.1;0.4;en;epsa hlm joao duarte motivating young professionals for their carreer path #euromeeting2014 ;48.23660789;16.41386169
8200;441284033;0.1;0.2;en;old vienna with friends of old. @ alsergrund ;48.227789;16.354181
8723;407101387;0.1;0.95;;@ezizallamov: liverpool will pay only 7.9m (10m) for fabio borini, according to echo. kudos to ian ayre - that is an absolute bargain.;48.20241956;16.36968743
8834;174651943;0.1;0.4;en;epic moment ride alone mastersofhardcore #austria en vienna, austria ;48.2083;16.3731
8920;384951402;0.1;0.4;en;you complete me;48.21347018;16.38292005
8922;85749308;0.1;0.2125;;@porcelaindoll03 @lucillesia same here jane... level up ila mandarin haha;48.29531445;16.41619415
9729;16793124;0.1;1.0;en;sights of the day so far - the fat house, the kunst haus and belvedere. all houses with quirks, ;48.2083;16.3731
10539;264733194;0.1;0.4;en;@denishrok then how are you still alive?;48.22304658;16.3509459
11685;324936614;0.1;1.0;en;wow. what a ref.;48.21468169;16.33203019
11907;226112216;0.1;0.25;en;getting ready to present a paper #8theugenderequalityinhe @profcarolbaxter @bradforduni @uduakarchibong1 ;48.199284;16.369737
11937;636429570;0.1;0.4;es;@curlykarlijn pinches holandeses nos sacaron del mundial con su penalti fingido y malicicia natural.;48.183437;16.292962
12511;297419374;0.1;0.3;de;#waiting #train #to #munich #early #morning #faces @ bb lounge wien-westbahnhof ;48.1969876;16.33767452
12566;40240290;0.1;0.1;en;if youre a #hospitality professional in #vienna, check out this #job:  #hiring #tweetmyjobs;48.208174;16.373819
12872;15980877;0.1;0.30000000000000004;en;oh teens: my dad still listens to those old things...cds or so. my parents said that they used tapestry for music when they were young;48.2160682;16.3418199
13237;388929324;0.1;0.4;en;visited mauthausen concentration camp this afternoon. it was a completely humbling and eye opening ;48.192048;16.354742
13267;921217862;0.1;0.4;en;@chrishawkins13 @georgegalloway @farah_gazan @yvonneridley @bethcarter1998 complete liquidation of palestinian territories;48.198276;16.325126
13451;3079280254;0.1;0.8;en;loud lord x dj smokey (feat. shannon briggs) | #letsgochamp loud lord ;48.25027008;16.46897314
13788;1335024848;0.1;0.8;en;@fannyfridlund no shit  ;48.18371147;16.39177393
14678;17619930;0.1;0.35;de;such wind, much wien. @ stadtpark, wien ;48.205559;16.386496
15899;7132012;0.1;0.45;;listening to brahms requiem for piano and chorus and its reading score. much more complex as i imagined.;48.21775956;16.37131474
15915;80390999;0.1;1.0;en;ugh... unexpected morning delay... had to change a headlight...;48.18652;16.41576
16037;78434657;0.1;0.2;en;clubbin in an old synagogue #vienna @ donau techno ;48.202393;16.357715
16098;415046781;0.1;0.1;;"benle sokaga ciki 
action matraktionun sonu yok :d
komedi nerde ben urda hhahahaha";48.16418156;16.38454058
16472;578391355;0.1;0.4;en;i naturally woke up at 7. does this make me a morning person?;48.245353;16.440425
16978;1890018433;0.1;0.2625;en;@dylansstarbucks hahaha i did the same and also with allisons death;48.194742;16.345716
17126;37394881;0.1;0.3;en;busy bee.;48.23399555;16.36636121
17145;21913216;0.1;1.0;de;warum steht i am ladescreen von far cry 3 eigentlich lecke?;48.16098159;16.42718829
17165;171971879;0.1;0.625;;@nooneelseishere -  oh ja. ist aber paar jahre her. aber ich finds noch immer total lustig hahahaha;48.19405654;16.36037784
17744;898185781;0.1;0.4;en;@joe_wignall 4-8th of feb direct flight is 151 and 4-8th of feb in hostel would cost is 68 each;48.24487333;16.3576033
17796;34667072;0.1;0.4;;i have been living in austria for two months now and i still havent pranced up a mountain singing the hills are alive...;48.24780536;16.48671798
17803;102036447;0.1;0.45;;why thankyou dear! @nindyohapsari: hahaha, youre such a smartphone rapist! @holahana;48.26754308;16.45449794
3160;193961276;0.10000000000000002;0.2333333333333333;en;theres a very hairy young italian man skyping with someone in this starbucks and i think hes a model;48.198728;16.350187
5852;16808530;0.10000000000000002;0.13333333333333333;en;i like an old fashioned as much as the next man, unless that man is don draper, but this is punchy... ;48.20477;16.356983
6911;3132259671;0.10000000000000002;0.3833333333333333;en;"vienna, austria
16.0c | 60.0f
humidity: 82%
clear ";48.200001;16.370001
9786;21441975;0.10000000000000002;0.3833333333333333;en;"""principal question is for iranians to accept clear commitment to what wasnt clarified b4,""fabius / #irantalksvienna ";48.205668;16.377109
17713;321349747;0.10000000000000002;0.3833333333333333;en;what on earth is olivia doing?! she should be with jake! clearly fitz still loves mellie #scandalabc @shondarhimes;48.20977907;16.33491968
3160;193961276;0.10000000000000002;0.2333333333333333;en;theres a very hairy young italian man skyping with someone in this starbucks and i think hes a model;48.198728;16.350187
5852;16808530;0.10000000000000002;0.13333333333333333;en;i like an old fashioned as much as the next man, unless that man is don draper, but this is punchy... ;48.20477;16.356983
6911;3132259671;0.10000000000000002;0.3833333333333333;en;"vienna, austria
16.0c | 60.0f
humidity: 82%
clear ";48.200001;16.370001
9786;21441975;0.10000000000000002;0.3833333333333333;en;"""principal question is for iranians to accept clear commitment to what wasnt clarified b4,""fabius / #irantalksvienna ";48.205668;16.377109
17713;321349747;0.10000000000000002;0.3833333333333333;en;what on earth is olivia doing?! she should be with jake! clearly fitz still loves mellie #scandalabc @shondarhimes;48.20977907;16.33491968
1296;324282534;0.10000000000000003;1.0;en;awkward moment when teacher wishes you happy birthday ... even its not my birthday ;48.18922614;16.33137866
3818;57360892;0.10000000000000003;0.8;en;@6figurehaze lol crazy;48.22300815;16.45665612
1296;324282534;0.10000000000000003;1.0;en;awkward moment when teacher wishes you happy birthday ... even its not my birthday ;48.18922614;16.33137866
3818;57360892;0.10000000000000003;0.8;en;@6figurehaze lol crazy;48.22300815;16.45665612
17848;49963201;0.1025390625;0.7;en;@onedirection follooooow me!!! or at least notice meeeeeeeeee!!!! :p austria wasnt mentioned at all today! #1ddaylive;48.21776946;16.33529487
17848;49963201;0.1025390625;0.7;en;@onedirection follooooow me!!! or at least notice meeeeeeeeee!!!! :p austria wasnt mentioned at all today! #1ddaylive;48.21776946;16.33529487
621;44972762;0.10370370370370369;0.47777777777777786;en;good luck to @lsscott93 doing tough mudder tomorrow come back in one piece gal ;48.21622454;16.31195967
621;44972762;0.10370370370370369;0.47777777777777786;en;good luck to @lsscott93 doing tough mudder tomorrow come back in one piece gal ;48.21622454;16.31195967
9555;23659878;0.10416666666666666;0.7708333333333333;en;hard target with #jcvd. a john woo masterpiece ... :-) @ vienna, austria ;48.2083;16.3731
13116;25708064;0.10416666666666666;0.5708333333333333;en;its raining so hard i love this;48.170525;16.380304
14753;30798479;0.10416666666666666;0.5708333333333333;en;its hard not to fall in love  @ danube river ;48.22789208;16.40342255
9555;23659878;0.10416666666666666;0.7708333333333333;en;hard target with #jcvd. a john woo masterpiece ... :-) @ vienna, austria ;48.2083;16.3731
13116;25708064;0.10416666666666666;0.5708333333333333;en;its raining so hard i love this;48.170525;16.380304
14753;30798479;0.10416666666666666;0.5708333333333333;en;its hard not to fall in love  @ danube river ;48.22789208;16.40342255
15702;15039946;0.10416666666666667;0.3333333333333333;en;"the standard coffee in vienna is called a ""melange"", so i find myself wishing it had a little more, well... spice ";48.19348812;16.3356989
15835;1392387654;0.10416666666666667;0.7000000000000001;en;something a little bit different.. kutna horas famous bone church @contiki #noregrets #kutnahora #bones ;48.19429786;16.33093111
15702;15039946;0.10416666666666667;0.3333333333333333;en;"the standard coffee in vienna is called a ""melange"", so i find myself wishing it had a little more, well... spice ";48.19348812;16.3356989
15835;1392387654;0.10416666666666667;0.7000000000000001;en;something a little bit different.. kutna horas famous bone church @contiki #noregrets #kutnahora #bones ;48.19429786;16.33093111
9224;19763787;0.10625;0.55;en;opera house was closed, but it looked pretty! #vienna #operahouse #tourist @ wiener staatsoper ;48.20276;16.3688499
9224;19763787;0.10625;0.55;en;opera house was closed, but it looked pretty! #vienna #operahouse #tourist @ wiener staatsoper ;48.20276;16.3688499
1949;16126685;0.10625000000000001;0.7;en;from the series of fantastic little museums around the world, one of ;48.20947;16.36571
4144;16126685;0.10625000000000001;0.7;en;from the series of fantastic little museums around the world, one of ;48.20947;16.36571
1949;16126685;0.10625000000000001;0.7;en;from the series of fantastic little museums around the world, one of ;48.20947;16.36571
4144;16126685;0.10625000000000001;0.7;en;from the series of fantastic little museums around the world, one of ;48.20947;16.36571
9512;515897846;0.10833333333333334;0.41666666666666663;;mi ltimo rt es todo lo que tengo que decir sobre esta jornada electoral en general y sobre la poltica en espaa en particular.;48.2338773;16.4210681
9512;515897846;0.10833333333333334;0.41666666666666663;;mi ltimo rt es todo lo que tengo que decir sobre esta jornada electoral en general y sobre la poltica en espaa en particular.;48.2338773;16.4210681
15220;27908452;0.10909090909090909;0.6484848484848484;en;standing up, hoping and smiling, even if i am still so broken hearted... but positive energy heals... :);48.22684026;16.33988712
15220;27908452;0.10909090909090909;0.6484848484848484;en;standing up, hoping and smiling, even if i am still so broken hearted... but positive energy heals... :);48.22684026;16.33988712
4519;93577562;0.109375;0.48750000000000004;;@willl_smithh: there are only a few people who really matter: god, family, and true friends.true!;48.19432096;16.29472478
4519;93577562;0.109375;0.48750000000000004;;@willl_smithh: there are only a few people who really matter: god, family, and true friends.true!;48.19432096;16.29472478
2675;593770906;0.11111111111111112;0.18888888888888888;en;we want our villa back is being sung. isnt this where they finish every year more or less;48.25327361;16.42288245
2675;593770906;0.11111111111111112;0.18888888888888888;en;we want our villa back is being sung. isnt this where they finish every year more or less;48.25327361;16.42288245
12590;255530544;0.1125;0.65;en;sooo finally sent away the bunch of plunklock packages (*^^*) now japanese lesson *.* hopefully we go forward fast i want to speeaak ();48.18799678;16.30421163
12590;255530544;0.1125;0.65;en;sooo finally sent away the bunch of plunklock packages (*^^*) now japanese lesson *.* hopefully we go forward fast i want to speeaak ();48.18799678;16.30421163
8262;2612557432;0.11363636363636363;0.4727272727272727;en;"thinking positive, currently in vienna, austria. frankfurt, germany tomorrow &amp; taking my grandparents to barcelona a month to this day ";48.203528;16.3732
8262;2612557432;0.11363636363636363;0.4727272727272727;en;"thinking positive, currently in vienna, austria. frankfurt, germany tomorrow &amp; taking my grandparents to barcelona a month to this day ";48.203528;16.3732
2418;96660620;0.11481481481481481;0.3462962962962963;en;"mostly cloudy -&gt; mixed rain and snow
temperature down 4c -&gt; 3c
humidity up 65% -&gt; 73%
wind 45km/h -&gt; 26km/h
pressure 1015mb rising";48.20254;16.3688
2418;96660620;0.11481481481481481;0.3462962962962963;en;"mostly cloudy -&gt; mixed rain and snow
temperature down 4c -&gt; 3c
humidity up 65% -&gt; 73%
wind 45km/h -&gt; 26km/h
pressure 1015mb rising";48.20254;16.3688
1725;241195793;0.11727272727272728;0.6799999999999999;;"ok, i think my survey will go live tomorrow. will do a final check in the morning. after at least two cups of coffee, of course. ;-)";48.19716388;16.35148926
1725;241195793;0.11727272727272728;0.6799999999999999;;"ok, i think my survey will go live tomorrow. will do a final check in the morning. after at least two cups of coffee, of course. ;-)";48.19716388;16.35148926
7975;18363370;0.11818181818181818;0.37727272727272726;en;4:45 am. new fave time #early;48.19020471;16.3520712
9304;232819882;0.11818181818181818;0.45;en;we live for moments like this, come alive for moments like this @ vienna, austria ;48.2083;16.3731
10500;17336668;0.11818181818181818;0.32727272727272727;en;old + new parts ;48.23533013;16.37361157
16555;391370796;0.11818181818181818;0.32727272727272727;en;goodbye to my #old #nespresso #hello #new #nespresso #whatelse @ ;48.2202;16.3247
7975;18363370;0.11818181818181818;0.37727272727272726;en;4:45 am. new fave time #early;48.19020471;16.3520712
9304;232819882;0.11818181818181818;0.45;en;we live for moments like this, come alive for moments like this @ vienna, austria ;48.2083;16.3731
10500;17336668;0.11818181818181818;0.32727272727272727;en;old + new parts ;48.23533013;16.37361157
16555;391370796;0.11818181818181818;0.32727272727272727;en;goodbye to my #old #nespresso #hello #new #nespresso #whatelse @ ;48.2202;16.3247
9632;1864432362;0.12424242424242422;0.6666666666666666;en;"@ww1dupdates i live in austria but theyre in graz and i live in vienna...
that is called so close yet so far";48.200845;16.318181
9632;1864432362;0.12424242424242422;0.6666666666666666;en;"@ww1dupdates i live in austria but theyre in graz and i live in vienna...
that is called so close yet so far";48.200845;16.318181
1005;89212044;0.125;0.5;;"@mymeds gute frage! die mssten das komplette liht abschalten damits funkt und das ist eben irgendwie net erlaubt ;)";48.19799578;16.31067902
1248;952571342;0.125;0.26666666666666666;en;i think i have done more walking over the last few days than i did for the whole of trinity;48.201021;16.35364
1286;379554420;0.125;0.95;en;viennas women are so beautiful its crazy;48.20854027;16.37217509
1414;859945602;0.125;0.7;nl;@ilovealysomuch hahaha shall we go to bedna tomorrow ? :o;48.2342439;16.3940652
1630;1890018433;0.125;0.1875;en;@dyl_nugget i do the exact same thing;48.194995;16.345737
2128;436604292;0.125;1.0;de;wow war das feig von karmasin! #zib2 analyse schaut anders aus;48.23503125;16.31427383
2611;550034605;0.125;1.0;;going to nandos with @niallofficial :) in my dreams :/;48.235189;16.4122678
2626;494098178;0.125;0.16666666666666666;;this is when i know i am back in vienna. my first taste of punschkrapfen. #ee2012 #hipstamatic #johns #kodotxgrizzled ;48.20594606;16.36956218
2701;18285465;0.125;0.5833333333333334;en;"a lovely, extremely sunny monday in vienna.

#sunny #bluesky #tenement #historic #houses ";48.2083;16.3731
2956;449043928;0.125;1.0;en;@everaselenator oh :( but the conert was perfect;48.18015959;16.40776501
3263;22980385;0.125;0.16666666666666666;en;"captain &amp; trainer with the red rooster cup - first #vienna u11 girls - 6 tournaments in the ";48.20996774;16.39925736
4365;1864432362;0.125;0.525;en;@zaynmalik several weeks bc of whats happening to palestine ok i have to get off ill tweet you again when i am online love you and eid;48.200999;16.317857
4559;290708809;0.125;0.2;;@x0xallanx0x hahaha prng titi lng ni aga  joke! white wine ;48.19723653;16.38683098
5446;18699097;0.125;0.4;;@hayfish24 hes not dead yet! #agonyandecstasy;48.22096567;16.36669976
5584;49323761;0.125;0.75;;"mt @fargar: fsa didnt ""hijack the revolution"".mainstream media just stopped reporting about the massive peaceful protest movement in #syria";48.2177672;16.3815134
6270;73894468;0.125;0.55;;"@love_life_lucy cuz he is following you ~ artist  ;)";48.22684025;16.33452469
7207;2459767175;0.125;0.41666666666666663;en;when they start writing about my first store and its not even officially open yet  but it will ;48.21591;16.37677
7737;2813620739;0.125;1.0;de;mdeeee bis zum geht nicht mehr :-( aber ich wei auch warum......:/ wird wieder :-*  @dagibeee du machst mich soooo happy! *-* daankeeee ;48.234727;16.372794
7797;706093936;0.125;0.19999999999999998;en;"last first kiss 
#austrianeedsonedirection
#emabiggestfans1d";48.22285;16.332833
8161;15126336;0.125;0.2;en;@beavertownbeer represented over here in #vienna. youre affixed to an old elevator! @ 1516 ;48.20342829;16.37321049
9185;356244952;0.125;0.21666666666666667;en;my first time ever in a catholic church @ sigmund-freud-park - votivpark ;48.21450765;16.35990858
9273;73388432;0.125;0.16666666666666666;en;@astronautwives first off finally second of all cannot freakin wait #qualitytv ;48.216562;16.316092
10181;14914177;0.125;0.7;en;after some days in vienna i have to conclude we had it all wrong: @mitsuhiko is the happiest, most cheerful and optimistic austrian alive.;48.201792;16.374243
10385;7425462;0.125;0.55;;"maybe the snow suit is a bit too big after all ;-) (with dan at @mqwien) [pic]  ";48.20347701;16.358783
10556;39234908;0.125;0.5;;"@eaglepowder @whiteworldcom ich liebe skifahren, ich kann gar net anders wenn du geiles powder zeug postest. #stuhleck ich komme bald ;)";48.21782674;16.41222707
10852;21034532;0.125;0.1875;en;@ibogost exactly the same here.;48.226028;16.347673
12401;229052396;0.125;0.2833333333333333;en;last day of tantra, yoga and the chakras at yogakulavienna had us exploring the higher chakras. ;48.20123;16.37146
14077;25547944;0.125;0.175;en;please be aware that not all #blue objects are art works #bluetimes @ kunsthalle wien ;48.203434;16.358369
14133;252659054;0.125;0.4;en;@inespintob @helena_x33_ *prays shes alive and not hoe-ing around* amen!;48.17589;16.324244
14773;20050171;0.125;0.5;en;"@sw_trains am in austria, where the chap next to me on the train has just had his iphone ticket checked. how about it, swt? ;-)";48.166988;16.417712
14940;252659054;0.125;0.34722222222222215;en;first things first i am going to the gym tomorrow. and every other day from then on.;48.175811;16.324129
15019;15980084;0.125;0.75;;@sheseesred that was a vivid description of what went on in the soles of my shoes.;48.1900673;16.334266
15359;404241255;0.125;0.3;en;if you wanna be with me you should know i am a busy woman. i am working all the time like 24/7 and if i am not working i am thinking about it!;48.19335281;16.31143914
15988;23326971;0.125;0.475;en;our next game is going to be the most important one. focus on that.;48.2163609;16.326616
17726;761227711;0.125;1.0;;@ipek_esraa kahretsin fotoyu aamyorum :/ ama saol canm :);48.1667405;16.3160968
1005;89212044;0.125;0.5;;"@mymeds gute frage! die mssten das komplette liht abschalten damits funkt und das ist eben irgendwie net erlaubt ;)";48.19799578;16.31067902
1248;952571342;0.125;0.26666666666666666;en;i think i have done more walking over the last few days than i did for the whole of trinity;48.201021;16.35364
