arc_id;user_id;polarity;subjectivity;lang;TextBlob;lat;long
34334;882050376;-0.7999999999999999;1.0;en;birthdays are stupid;48.138206;11.560628
41306;533746061;-0.7999999999999999;1.0;en;stupid boy ;48.17774217;11.60076054
44744;84468338;-0.7999999999999999;1.0;en;and then yall wonder why people think were stupid ;48.18684025;11.56452897
34334;882050376;-0.7999999999999999;1.0;en;birthdays are stupid;48.138206;11.560628
41306;533746061;-0.7999999999999999;1.0;en;stupid boy ;48.17774217;11.60076054
44744;84468338;-0.7999999999999999;1.0;en;and then yall wonder why people think were stupid ;48.18684025;11.56452897
41974;808537508;-0.775;0.95;en;@la6efaaa @igxri i hate you :(;48.13079891;11.60736354
41974;808537508;-0.775;0.95;en;@la6efaaa @igxri i hate you :(;48.13079891;11.60736354
32379;718296241;-0.75;1.0;et;@lina_almesawa enti maffi zyyyk must7eeel :(;48.21057;11.49465
32387;20089973;-0.75;1.0;en;@hannah_mcurtis i miss having cats :(;48.14010106;11.53512139
32417;223601107;-0.75;1.0;tr;mnihde taxi diye birsey yok dondummmm iskence resmen :(;48.174124;11.5859154
32501;72913300;-0.75;1.0;de;@grantlhuawa willkommen i am club..:(;48.132196;11.618129
32533;483834520;-0.75;1.0;it;@itsforharry poi spediscimelo :(;48.1210957;11.5998284
32561;244082053;-0.75;1.0;;watching munich ucl match in munich.. but not at the stadium.. :(;48.13862014;11.56034461
32898;326642584;-0.75;1.0;id;"disini banyak min""@ceritacirebon: langka panganan ,, kempong :(""";48.1548169;11.5772377
33022;113949372;-0.75;1.0;;@rizkyfirty doch !! bitte liebe kiki ... :( .. ich hab das erste gefundn..;48.1589215;11.46129
33076;483834520;-0.75;1.0;und;@balustarlet :c;48.1210402;11.5998751
33311;362749892;-0.75;1.0;ar;@shdalazmi   # :(;48.09452169;11.51571659
33590;113949372;-0.75;1.0;;"@viskhaa iyaaaa ihhh.. :( mauuu ikannn, leunca,dan sebagainyaaaa.. ""_____""""";48.1588714;11.461212
33766;15339272;-0.75;1.0;nl;@ubernauten bei meinem account jpsn leider nicht :-(;48.11126662;11.50299701
33894;2433367358;-0.75;1.0;de;@_my_mija ...es knnte  :-(;48.195228;11.608635
33902;37783427;-0.75;1.0;;immerhin weiss ich jetzt warum mir so bel und nach weinen zu mute ist - das sind die bsen knstlichen hormone :(;48.16720706;11.5934661
34095;139798056;-0.75;1.0;sv;@fabse_es ja. :(;48.1110063;11.6172896
34244;59818073;-0.75;1.0;;y en un descuido de roban :(;48.09212573;11.52940826
34561;232608425;-0.75;1.0;ru;   :(;48.114927;11.59858
34373;10285042;-0.75;1.0;ru;  ,  #ipadmini #retina    #iphone5     90%  :(((;48.13712753;11.57446778
34482;53223277;-0.75;1.0;de;@loerra ja, war kurz vor ende. :( ich hoffs. hab so angst, dass wir dann nchste saison gegen den abstieg spielen...;48.1889489;11.6130324
34611;146078456;-0.75;1.0;nl;"@robinholzken @xmynameisfemke nou dan vind ik jullie stommig! )))): (&lt;333) gekke gurls.";48.16169071;11.56835625
34977;266865953;-0.75;1.0;;gnaydin cok uykum var :((;48.10286174;11.65790788
35086;45176629;-0.75;1.0;;irgendwie hab ich sticker fr jede drupalcon auer mnchen bekommen :( #drupalconmunich;48.15227662;11.61600174
35112;27597466;-0.75;1.0;;@katie_semenova  :(   - ...;48.13647272;11.57869877
35523;65706204;-0.75;1.0;en;@longlivefob_09 i dont know what youre talking about :(;48.13558342;11.57742426
35790;253995466;-0.75;1.0;tr;"siz habire, hdp, mhp, chpyle uran...
ha bu ara; akp mal gtryor mal!.. :(";48.142397;11.684504
35830;779785188;-0.75;1.0;ar;  :(;48.1398624;11.5655398
35869;1969226906;-0.75;1.0;es;"tienda de camisetas a la que no pude entrar porque estaba cerrada porq es domingo.
estaba la camiseta de #bih :( ";48.129761;11.592302
35950;85644585;-0.75;1.0;de;ich werde wohl doch alt. die tussis neben mir sind mir echt zuwider. :(;48.126227;11.551702
35983;86259722;-0.75;1.0;; :(;48.13724232;11.648249
36037;135730954;-0.75;1.0;es;hoy premian a mi crush, mircoles, quisiera estar en berln :(;48.1077268;11.5978541
36181;159025628;-0.75;1.0;de;"cold drip. empfehlung! #muc @ vits cafe &amp; rsterei ";48.133638;11.58194
36254;2757163151;-0.75;1.0;et;@gunjankhare11 hi dear h are you? plzzzz kanchi nd mishkat ko kahen na jaldi join kar len..muj c w8 nhi ho rha plzzzzzzz:-(;48.197584;11.583286
36627;830297994;-0.75;1.0;de;@fabe_macmilix wir wollen nimma :( ;48.2159975;11.53340309
36707;57331461;-0.75;1.0;es;chamo nos quitaron a halilovic :(;48.13790493;11.58556452
36896;23615415;-0.75;0.9;en;crazy! delivery at handmade crafts popup-shop coco.monaco at the address marienplatz 1  ;48.1374381;11.57418605
36914;18698762;-0.75;1.0;de;:( schrecklich.. unbewaffnete menschen werden einer nach dem anderen erschossen  #euromaidan #ukraine 20.02.14 #kiew;48.11807875;11.58437921
36924;2743531281;-0.75;1.0;tr;kar meden sevmediimi bugn yine anladm :(;48.10285;11.610788
36932;29430823;-0.75;1.0;de;stellenangebot: (senior) sem manager in #mnchen (fest) #racechipchiptuning #dasauge #jobs  ;48.1518224;11.5430756
37062;75386437;-0.75;1.0;;@mzffrshn @emre__ks @mehmetgazi @egezafer tnele giriyom internet koparsa yanl anlamayn (:(:;48.19060796;11.56456059
37095;2228718979;-0.75;1.0;en;regulatory submissions manager - medpace: ( #munich )  #pharmaceutical #job #jobs #tweetmyjobs;48.1391265;11.5801863
37175;2542151146;-0.75;1.0;ar; :          (  ,  ,  )      ;48.136357;11.564081
37188;72913300;-0.75;1.0;de;@tantepolly das iphone schon, aber halt ach menno :( @curi0us;48.13217341;11.61825405
37545;529856250;-0.75;1.0;;:(( yaa bu saatde i$ mi olurmu$ yaaa ...herkese gnaydin :* (@ marienplatz) ;48.13724735;11.57506841
37655;101237053;-0.75;1.0;;@ersoynurdan bendeeeee :((;48.16201435;11.57720585
37702;309601481;-0.75;1.0;tr;@hanifsancak kader arkadammm :(;48.101135;11.645977
37704;2763388667;-0.75;1.0;en;i cry :( @ashton5sos @michael5sos  @luke5sos @calum5sos;48.185013;11.568967
37726;2228718979;-0.75;1.0;en;clinical research associate - medpace: (#munich)  #pharmaceutical #job #jobs #hiring #tweetmyjobs;48.139127;11.580186
37771;266865953;-0.75;1.0;;@leylocann hoffen wir leylommm :(;48.10263532;11.65765374
37825;253995466;-0.75;1.0;tr;"@1919_turkkizi evet haklsn ama ince bir nans; pkk dman ve belli, dieri ise icraatn banda! :((";48.142302;11.684659
37850;144111688;-0.75;1.0;;@_mr_moe @trekkie3k @andipopp wann silla denn losgehen? habe eigentlich keine zeit :-(;48.15873894;11.54762177
37991;2684076013;-0.75;1.0;ar;         :(:(.;48.137447;11.573637
38007;113949372;-0.75;1.0;;@elokka udh vaa.. yampunn semangatt va... mna make drindl deuih.. tiriisssss... :( bsk2 jng mlm pisan atuuu..;48.1590553;11.4613555
38476;801200684;-0.75;1.0;de;"@einfachjohannes nein noch nicht. 
erst muss ich 6 kilo weg sein. :c";48.1963781;11.58135363
38646;29430823;-0.75;1.0;de;stellenangebot: (senior-) projektmanager (m/w) #mnchen (fest) #divaezerosones #dasauge #jobs  ;48.121161;11.5848088
38679;2377491342;-0.75;1.0;en;mts software engineer - amd: ( #munich , bavaria)  #it #job #jobs #tweetmyjobs;48.1351253;11.5819806
38714;20304565;-0.75;1.0;de;@lenarogl wann ist die doro denn drann? ich wurde ein wenig aufgehalten :-(;48.1348426;11.5746168
38935;286555410;-0.75;1.0;;@evepadron :(;48.12994331;11.55712551
39008;269482011;-0.75;1.0;pt;"enquanto a gua da torneira de munique ""vem dos alpes"", gravata sofrendo com mais puro sabor de cl 17 :( #fuckingreality";48.1427127;11.55800099
39068;113949372;-0.75;1.0;;@debbyagustindwi @desidechii nntonnn apaann kalian ihh :( kongkow g ngjak .. -,-;48.1589215;11.46129
39208;33663817;-0.75;1.0;en;regulatory submissions manager - medpace: (#munich)  #pharmaceutical #job #jobs #tweetmyjobs;48.139127;11.580186
39219;268945223;-0.75;1.0;;@v_traktovenko    .    ,       .    :(;48.13954731;11.56228855
39273;393354825;-0.75;1.0;;@jordanselemanii mercii :-(;48.12769153;11.5979251
39314;33591213;-0.75;1.0;en;market associate - partner services: (#munich)  #hospitality #lifeatexpedia #job #jobs;48.139127;11.580186
39523;534183361;-0.75;1.0;;    :        [  1/68].;48.16328473;11.6258941
39528;189684048;-0.75;1.0;;@luke_le_rouge @lemonftree @maria_chiara__ :( :(;48.13937864;11.55893423
39766;43572985;-0.75;1.0;es;e os feriados de natal acabaram :( #christmas2013 #instalove #vemnimim2014 @ murnau ;48.1324451;11.56800553
39864;33633169;-0.75;1.0;en;lead software development engineer - rf platform tools (m/f) - intel corporation: (#munich)  #engineering #intel #job;48.1391265;11.5801863
40062;74718296;-0.75;1.0;en;is was cold and rainy but @miyavi_official was on fire! #firebird2017 @ theaterfabrik ;48.12371312;11.6051092
40141;457648590;-0.75;1.0;it;@raccontidiviagg @germanytourism questi sono i consigli di viaggio x loktoberfest? hofbruhaus e dirndl? turistico... :(;48.162316;11.578654
40362;817609830;-0.75;1.0;pl;offf cok ozledimmm cok....:(;48.18176544;11.50773815
40582;622340864;-0.75;1.0;ar;     :( (at pullman munich)  ;48.17218;11.59435
40585;20941499;-0.75;1.0;und;@nutellaprinz mhm :(;48.142983;11.559644
40618;272519066;-0.75;1.0;tr;@taylanumt bana gelip biz bu yollardan cok gectik diyolar bilmiyolar ki biz o yollardan vazgectik. kamki gorunce tutamadim kendimi :((((((;48.19717;11.61104
40935;1444968637;-0.75;1.0;de;@ijol_ und was kosten die in dieser lage - sicher ein vermgen:(;48.179897;11.553467
40963;304346901;-0.75;1.0;;summers gone... :-( @ our garden ;48.09552002;11.5717535
41244;330327182;-0.75;1.0;;@_amalaj madre asma 3omar kant t33rf 6oli :-(;48.1425;11.55432
41139;321550901;-0.75;1.0;; :(;48.10932935;11.52247076
41183;471487123;-0.75;1.0;und;@clarashouw :(;48.14027088;11.53623794
41642;28385931;-0.75;1.0;;das kopfweh geht nich weg :(;48.20552665;11.57384397
41737;589102349;-0.75;1.0;ar;@sosha_7   :(;48.13498;11.56947
41911;142277648;-0.75;1.0;;@wonderlandalica ??? :( *knuddel*;48.15409145;11.56646252
41975;482962099;-0.75;1.0;;@einmarco @meins27 :d :d :d :dd :dd :dd :ddd :ddd :ddd knnen wir ja dann mal schauen! wahrscheinlich wird aber die bee was dagegen haben!:(;48.15301008;11.65819695
42059;29430823;-0.75;1.0;de;stellenangebot: (junior) kommunikationsdesigner/-in in #mnchen (fest) #kommunikationsdesign #dieterbakicdesign  ;48.13832;11.687563
42431;396540393;-0.75;1.0;;@folgefehler aber das ist doof :( will zu hause nich abkacken;48.11648745;11.5351537
42621;727954242;-0.75;1.0;ht;huuuffff yalla 3ad :c ?;48.1360493;11.56412913
42643;2967130770;-0.75;1.0;en;food and beverage manager - hilton uk: (#munich)  #hospitality #job #jobs #hiring;48.139127;11.580186
42821;603126496;-0.75;1.0;es;ltimo dia en alemania :(;48.1384981;11.5451883
42999;2905436187;-0.75;1.0;de;@lifewithmelina @shirindavid wird es jemals einen anderen weg geben euch zu treffen auf der gangtour in mnchen kann ich nicht sein :( #41;48.134016;11.522209
43026;85644585;-0.75;1.0;;@knuffi2006 ich auch. heute frh dachte ich, ich kratz gleich ab. :-(;48.14022636;11.5317849
43092;362749892;-0.75;1.0;ar;  :(    :(;48.09518086;11.51550324
43121;603266677;-0.75;1.0;;@pe4enjuxa  ,          )))          2300:-[;48.13670016;11.56963886
43442;481430185;-0.75;1.0;;@lovrauhl ora piangono :c;48.1207554;11.5998065
43445;1420112004;-0.75;1.0;tr;@nuryalciinkaya oyunda yenildim moralim bozuk ondan hep sjxjdhsjs ayrca ben duygusuz muyum :(;48.100356;11.642456
43601;258340214;-0.75;1.0;;@ghalyy46 loooooooooool! ai battery tekfain? elga6a feeha ghal6a:(;48.13180411;11.6091361
43635;72913300;-0.75;1.0;en;@mykx motherfucker :(;48.132193;11.618121
43851;447350126;-0.75;1.0;;"@kuwait_tweets:    (   )            
  ";48.12112401;11.66459967
43962;396929759;-0.75;1.0;und;:(;48.14765;11.52521
43996;171558785;-0.75;1.0;;@yamankerim hadi yeah :-(( allah zarar vermesin kimseye;48.19743093;11.5250727
44221;309601481;-0.75;1.0;tr;bi kendime pp beendiremedim :(;48.142443;11.661709
44257;72426882;-0.75;0.75;en;"a claustrophobic lady cries and panics, she disturbed a rotweiler..

people getting nervous.. noone says a thing, you feel it in the air..";48.12448537;11.55110874
44360;517608080;-0.75;1.0;;            ..       :     :  [         ];48.13955;11.55889
44403;750142279;-0.75;1.0;fr;"""@b_sakho: mariama cisse pourquoi tes revenue sur twitter? :("" est ce que ca te regarde tchiiiiiip";48.1606472;11.5916209
44448;1319377033;-0.75;1.0;et;:(:(:(:(:(:(:(:(:(:(:(:(:(:(;48.1376929;11.557874
44897;29767165;-0.75;1.0;;@ok_magazine i am flying home from germany to surprise my bf this evening but my flights delayed because of snow, so i might not make it :(;48.16806968;11.64588237
44906;727954242;-0.75;1.0;ar;     :( #;48.13607087;11.56412739
45040;218597321;-0.75;1.0;;@nickneyin yupppp ama bu szlerin bir sahibide var :-(;48.20575612;11.57263373
45272;1059653695;-0.75;1.0;ar;" :              ()""";48.1137345;11.4739155
45672;29430823;-0.75;1.0;en;stellenangebot: (senior) project manager in #mnchen (fest) #projectmanagement #possibleworldwide #dasauge #jobs  ;48.1443383;11.5548237
46059;204251685;-0.75;1.0;es;maana va a estar lloviendo y fro :( (at mnchen) [pic]  ;48.13745403;11.57589912
46287;113949372;-0.75;1.0;;@rizkyfirty haa.. dan makanan sampa(h) .. aku mah blm d apa2in tempenya masi dliatin mau d apain yah biar enak.. nasinya g enak atu da :(;48.1590553;11.4613555
46383;2888692910;-0.75;1.0;en;security consultant - trustwave: (#munich)  #security #infosec #job #jobs #hiring;48.1351253;11.5819806
46612;581886151;-0.75;1.0;tr;gece gece ie gidiyorum resmen :( ;48.13515751;11.54004444
47127;23111646;-0.75;1.0;;@thescriptgerman bei unserem saturn heits, der release ist erstmal gestrichen :(;48.10103889;11.64466651
47165;63053131;-0.75;1.0;es;me urge un remedio de limn con miel, los alemanes no tienen eso :(;48.102987;11.530497
47603;69694654;-0.75;1.0;;@19tlhspr03 nereye gidiyosun yaa :( 21 i buyuk ihtimalle;48.14619598;11.57030567
47730;53223277;-0.75;1.0;it;armer marco :(;48.1508437;11.4603184
47969;33510651;-0.75;1.0;fr;regional sales manager enterprise solutions, oracle communications - oracle: (#muenchen)  #sales #job #jobs #hiring;48.1351253;11.5819806
48077;2757163151;-0.75;1.0;in;@shaktiarora tussi jo v cell phone lo ge..bs es khushi vich minu follow kr leo pljjjjjjjjjj....mein te tadi purani fan van pljjjjjjjjjjjj:-(;48.197564;11.583369
48203;53223277;-0.75;1.0;de;@liquela kann ich. wrde gerne mit dir tauschen! :(;48.1363836;11.45377505
48294;1651305996;-0.75;1.0;de;"@onefootballde hallo! ist esmglich das ihr den ""wettbewerb verfolgen"" button woanders hinlegt? permanent klick ich den .. button :(";48.101503;11.636291
48307;999255002;-0.75;1.0;pt;tambm n, os meninos estragaram ela :(;48.18350073;11.5249558
48400;311629363;-0.75;1.0;tr;simdi yarin kim ise gidicek:(;48.2114243;11.564819
48507;116980739;-0.75;1.0;es;@javiisarten :c va que no es lo que todo mundo aclamaba que era?;48.1397187;11.5626535
32379;718296241;-0.75;1.0;et;@lina_almesawa enti maffi zyyyk must7eeel :(;48.21057;11.49465
32387;20089973;-0.75;1.0;en;@hannah_mcurtis i miss having cats :(;48.14010106;11.53512139
32417;223601107;-0.75;1.0;tr;mnihde taxi diye birsey yok dondummmm iskence resmen :(;48.174124;11.5859154
32501;72913300;-0.75;1.0;de;@grantlhuawa willkommen i am club..:(;48.132196;11.618129
32533;483834520;-0.75;1.0;it;@itsforharry poi spediscimelo :(;48.1210957;11.5998284
32561;244082053;-0.75;1.0;;watching munich ucl match in munich.. but not at the stadium.. :(;48.13862014;11.56034461
32898;326642584;-0.75;1.0;id;"disini banyak min""@ceritacirebon: langka panganan ,, kempong :(""";48.1548169;11.5772377
33022;113949372;-0.75;1.0;;@rizkyfirty doch !! bitte liebe kiki ... :( .. ich hab das erste gefundn..;48.1589215;11.46129
33076;483834520;-0.75;1.0;und;@balustarlet :c;48.1210402;11.5998751
33311;362749892;-0.75;1.0;ar;@shdalazmi   # :(;48.09452169;11.51571659
33590;113949372;-0.75;1.0;;"@viskhaa iyaaaa ihhh.. :( mauuu ikannn, leunca,dan sebagainyaaaa.. ""_____""""";48.1588714;11.461212
33766;15339272;-0.75;1.0;nl;@ubernauten bei meinem account jpsn leider nicht :-(;48.11126662;11.50299701
33894;2433367358;-0.75;1.0;de;@_my_mija ...es knnte  :-(;48.195228;11.608635
33902;37783427;-0.75;1.0;;immerhin weiss ich jetzt warum mir so bel und nach weinen zu mute ist - das sind die bsen knstlichen hormone :(;48.16720706;11.5934661
34095;139798056;-0.75;1.0;sv;@fabse_es ja. :(;48.1110063;11.6172896
34244;59818073;-0.75;1.0;;y en un descuido de roban :(;48.09212573;11.52940826
34561;232608425;-0.75;1.0;ru;   :(;48.114927;11.59858
34373;10285042;-0.75;1.0;ru;  ,  #ipadmini #retina    #iphone5     90%  :(((;48.13712753;11.57446778
34482;53223277;-0.75;1.0;de;@loerra ja, war kurz vor ende. :( ich hoffs. hab so angst, dass wir dann nchste saison gegen den abstieg spielen...;48.1889489;11.6130324
34611;146078456;-0.75;1.0;nl;"@robinholzken @xmynameisfemke nou dan vind ik jullie stommig! )))): (&lt;333) gekke gurls.";48.16169071;11.56835625
34977;266865953;-0.75;1.0;;gnaydin cok uykum var :((;48.10286174;11.65790788
35086;45176629;-0.75;1.0;;irgendwie hab ich sticker fr jede drupalcon auer mnchen bekommen :( #drupalconmunich;48.15227662;11.61600174
35112;27597466;-0.75;1.0;;@katie_semenova  :(   - ...;48.13647272;11.57869877
35523;65706204;-0.75;1.0;en;@longlivefob_09 i dont know what youre talking about :(;48.13558342;11.57742426
35790;253995466;-0.75;1.0;tr;"siz habire, hdp, mhp, chpyle uran...
ha bu ara; akp mal gtryor mal!.. :(";48.142397;11.684504
35830;779785188;-0.75;1.0;ar;  :(;48.1398624;11.5655398
35869;1969226906;-0.75;1.0;es;"tienda de camisetas a la que no pude entrar porque estaba cerrada porq es domingo.
estaba la camiseta de #bih :( ";48.129761;11.592302
35950;85644585;-0.75;1.0;de;ich werde wohl doch alt. die tussis neben mir sind mir echt zuwider. :(;48.126227;11.551702
35983;86259722;-0.75;1.0;; :(;48.13724232;11.648249
36037;135730954;-0.75;1.0;es;hoy premian a mi crush, mircoles, quisiera estar en berln :(;48.1077268;11.5978541
36181;159025628;-0.75;1.0;de;"cold drip. empfehlung! #muc @ vits cafe &amp; rsterei ";48.133638;11.58194
36254;2757163151;-0.75;1.0;et;@gunjankhare11 hi dear h are you? plzzzz kanchi nd mishkat ko kahen na jaldi join kar len..muj c w8 nhi ho rha plzzzzzzz:-(;48.197584;11.583286
36627;830297994;-0.75;1.0;de;@fabe_macmilix wir wollen nimma :( ;48.2159975;11.53340309
36707;57331461;-0.75;1.0;es;chamo nos quitaron a halilovic :(;48.13790493;11.58556452
36896;23615415;-0.75;0.9;en;crazy! delivery at handmade crafts popup-shop coco.monaco at the address marienplatz 1  ;48.1374381;11.57418605
36914;18698762;-0.75;1.0;de;:( schrecklich.. unbewaffnete menschen werden einer nach dem anderen erschossen  #euromaidan #ukraine 20.02.14 #kiew;48.11807875;11.58437921
36924;2743531281;-0.75;1.0;tr;kar meden sevmediimi bugn yine anladm :(;48.10285;11.610788
36932;29430823;-0.75;1.0;de;stellenangebot: (senior) sem manager in #mnchen (fest) #racechipchiptuning #dasauge #jobs  ;48.1518224;11.5430756
37062;75386437;-0.75;1.0;;@mzffrshn @emre__ks @mehmetgazi @egezafer tnele giriyom internet koparsa yanl anlamayn (:(:;48.19060796;11.56456059
37095;2228718979;-0.75;1.0;en;regulatory submissions manager - medpace: ( #munich )  #pharmaceutical #job #jobs #tweetmyjobs;48.1391265;11.5801863
37175;2542151146;-0.75;1.0;ar; :          (  ,  ,  )      ;48.136357;11.564081
37188;72913300;-0.75;1.0;de;@tantepolly das iphone schon, aber halt ach menno :( @curi0us;48.13217341;11.61825405
37545;529856250;-0.75;1.0;;:(( yaa bu saatde i$ mi olurmu$ yaaa ...herkese gnaydin :* (@ marienplatz) ;48.13724735;11.57506841
37655;101237053;-0.75;1.0;;@ersoynurdan bendeeeee :((;48.16201435;11.57720585
37702;309601481;-0.75;1.0;tr;@hanifsancak kader arkadammm :(;48.101135;11.645977
37704;2763388667;-0.75;1.0;en;i cry :( @ashton5sos @michael5sos  @luke5sos @calum5sos;48.185013;11.568967
37726;2228718979;-0.75;1.0;en;clinical research associate - medpace: (#munich)  #pharmaceutical #job #jobs #hiring #tweetmyjobs;48.139127;11.580186
37771;266865953;-0.75;1.0;;@leylocann hoffen wir leylommm :(;48.10263532;11.65765374
37825;253995466;-0.75;1.0;tr;"@1919_turkkizi evet haklsn ama ince bir nans; pkk dman ve belli, dieri ise icraatn banda! :((";48.142302;11.684659
37850;144111688;-0.75;1.0;;@_mr_moe @trekkie3k @andipopp wann silla denn losgehen? habe eigentlich keine zeit :-(;48.15873894;11.54762177
37991;2684076013;-0.75;1.0;ar;         :(:(.;48.137447;11.573637
